Domain,Have_IP,Have_At,URL_Length,URL_Depth,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
wvqjjou.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
compmus.org,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
hzbln.cn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
wuohaeg.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
windenergie-nieuws.nl,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
coloktotomahjong.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dwcdn.nz,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
kanasugi.co.jp,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
kwsdose.be,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
seibert.group,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
giustizianuova.it,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bitcoinchaser.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
golfaq.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
azino777-fcz.top,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
cafedasorte.pt,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
adozona.hu,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
sdai-bumagu.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
winner55betbonus.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vstroyka-solo.ru,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
conversar.io,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cecic.com.cn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kapsulbundar.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
dns-au.st,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
davidezambelli.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
upshift.work,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bbcne.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sernet.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
doganburda.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
christart.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
apo388.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
cuan368newton.com,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
thehospitality-network.co.uk,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
goalkicker.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
vpbrhnh.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
justenjoyfood.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
acatfrance.fr,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sexmomfree.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
rapidlercdn.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ggbett.biz,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
100tophospitals.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mountainvalleypipeline.info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
autonvaraosat24.fi,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
zing.cz,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
a7ba.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
muji.com.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
henghun888.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pandacareers.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
casino-rox.click,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
hzsudun.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stateofthenation.co,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sanctuaryhomedecor.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tqbghhn.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zokugo-dict.com,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
telit.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
si.cx,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pessemdor.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
poisedrope.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kingbilly.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
theatresilviamonfort.eu,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
zero.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
business24tv.it,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
next.com.ee,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
robinsonlibrary.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
remmina.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
joycasino.legal,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
elegancecamisas.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ris-portal.de,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
surgax500.xyz,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
theorandall.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tiscover.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
qhowg.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
seantech.co.kr,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sckmoqc.top,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
davidrm.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
newcal.jp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
checkpromise.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fairspin-mmp.top,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
cemagref.fr,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
interieurinspiratie.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
monsterjuegos.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mochub.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
lasillavacia.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
staffrental.eu,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
virtuous.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0roumokrr.site,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
wphix.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
hockeybuzz.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
adult-admire.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
streamm4u.tv,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gmafiarecords.com.br,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
giltcity.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sos.co.jp,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
cnd.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
hibari.jp,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ctdigitalarchive.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
javsubindo.love,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fermat.shop,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
krascult.ru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
goertz.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1wayrw.xyz,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tradingbeasts.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ltcleaning.be,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
yirongjs.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
krikya-casino.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
scriptural-resonance.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
pejuangmarah.life,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
alternativerummy.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
amoxil.icu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
treblezine.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
reform.org.il,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
fedea.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chestertownship.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
thesecretworld.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gtu.edu,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
nwmaritime.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
craftylikegranny.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cncptx.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
kkohls.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
issacertifiedtrainer.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dartriver.co.nz,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
circusbet.top,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
artfresco.kz,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
prestige-av.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
zkledrio.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jzfileserver.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
xinhetongpay.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d-style.biz,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
giasidaily.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
harridev.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sravnidivan.ru,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
astro.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
correctordeortografia.top,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
groshyk.by,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
dahuaddns.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11teamsports.es,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
bvnbyye58f.shop,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
mesh.xyz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
novartis.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ok-foto.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2chmatome2.jp,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kayak.es,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
promogoldenfilhotes.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
wall321.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
clickavia.ru,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
blackestfest.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
maxenterpriseconnect.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
clearcaremail.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
imotions.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pharaon-casino.club,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
rulyb.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
omgvpn.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yourbuyersguide.co.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dalhes3.ml,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mdsw8u.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10thkitchen.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
isthisreallymylife.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
everit.biz,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
myfreecopyright.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
pushkin.fm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dealsonwines.co.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
springyaws.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
multipogrzeby.pl,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
berwickdcas.com.au,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
mustela.fr,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
anticipate-event.com,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
onbuff.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
wrestlerdeaths.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
upperplayground.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
handyhase.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
plasxsd.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mymiglia.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stemcellstorage.cf,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
homelux.ro,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bellfor.info,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
daafoor.com,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
wsfm.com.au,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
jurysinns.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
chisw.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
nativeforward.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
yorck.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
authorisationmanager.gov.au,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
fishguppy.nl,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
wayaba.srv.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
devolutions.app,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
xingcebao.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wefeelfine.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
watchcpm.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
qlbig09.xyz,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
netsh.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
todacolombia.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
iplaybacksmartmarriages.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
soap2day.mn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pin-up-casino-shn2.top,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
cat-casino38.buzz,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
belbet.by,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hssonline.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
danmaur.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hfls17.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777admiralcasinoy12.xyz,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
azms.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
trabzonspor.org.tr,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
regionsmortgage.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ithacagun.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kindnessduringcovid.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
trucks.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fastio.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cbb.gov.bh,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
maisonneuve.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
vidxxx.info,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pipe.ma,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
laisla.com.es,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
nevergrowupbabyshop.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
zzz.dog,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sexpics24.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
nlweb.net,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
pocketpills.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
volna84.casino,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
eldoradozzcasinos.xyz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fxairguns.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
majestic-12.ru,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
scjrcygl.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tech-labs.ru,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
dt-kelas.site,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
cherylmorgan.shop,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
storeland.ru,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
grubstreet.ca,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
mymediaalexa.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ilri.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
modeemi.fi,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
baomulaobao.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
xiaomiiran.ir,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tarana.sa,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ulartotoslot.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
garagehangover.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hoekstraenvaneck.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
vorobus.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cff-expo.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
dcycsylm.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
shopify.in,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
marketbull.live,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ourfamilycode.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yichunfc.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vrza.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
agroinfo.ro,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
boardroomstylinglounge.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
watches.ru,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sitebuildercorp.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
istudiobyspvi.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
eldoradocasino-879.buzz,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
dkjngrv.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tatianaortiz.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
airadvantage.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
adams.es,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
pibank.co,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
ttsopenai.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
alexika.ru,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bloghub.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
purchasinga2z.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bak777pg.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
exceptionalchildren.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mkndns.net.au,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
favi.sk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rehabilitaweb.es,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
icoc.bz,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
salonbergeron.ca,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
cloudshopbd.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sparkbydbs.cn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ckb7pokerdom.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mweb.im,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24-azino-azino-go.online,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
psitto.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
omniva.lt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ninja-web.net,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
tech-git.com,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
elportal.mx,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
restaurantweek.pl,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
whatwasthere.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
wahapedia.ru,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
najarianre.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fkunswagati.ac.id,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
travaux-couverture.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
lembu4dbest.site,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
waren-mueritz.de,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
obaratec.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mercedes-benz-publicarchive.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
forumelettrico.it,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lecab.fr,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
wylkans-games.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
sabai188.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
legendsalliance.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
stafaband123.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
monumentaltrees.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sharpress.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tercumesi.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
valldenuria.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
jxhammer.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ya1.ru,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
cndhl.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gbisp.ru,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
pecaagora.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
redim.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
go-text.me,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
dissertationassistance.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
diva-magazine.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
intfoundationgroup.co.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
saechsische-schweiz.de,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
barrichello.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
dineroespanol.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
waves.com.br,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
shopnow.us,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
housebuyfast.co.uk,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
idealmature.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
masukweb.xyz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
shoplus.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
primadituttoverona.it,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hotelmarlowe.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
poktschool.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sendpal.in,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
krakom.hr,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
careercup.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
schneider-electric.fr,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
noctowlgo.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
barcelona.cat,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
erjalyytinen.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
luckycola.website,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
valard.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
times-strait.co.in,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
shangcixuan.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
servodns.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
yougame.biz,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
schloss-eggenberg.at,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
83590088.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mangaryu.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
azino-777playvipcasino.ru,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
sol184.casino,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
dayainfo.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
wildammo.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
m-17.info,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
jaipurmetrorail.info,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bahesab.ir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
imagevault.se,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
climygel.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
taskoftday.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
lordfilm.energy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
meuspy.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mobilemt.co.za,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
byftools.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
masterzoo.ua,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
mobileinventor.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
azino777-zlp.top,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
simpsonaionline.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
murrelektronik.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
netropol.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
baobao1989.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mpksieradz.pl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kitabkopy.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
renji-tech.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
opticabassol.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
turbo-casino.biz,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
